year,month,day,hour,PM2.5,SO2,CO,RAIN,year_month
2013,3,18,17,3.0,3.0,500.0,0.0,2013-03-01
2013,3,18,18,23.0,3.0,500.0,0.0,2013-03-01
2013,3,18,19,72.0,20.0,900.0,0.0,2013-03-01
2013,3,18,20,44.0,13.0,700.0,0.0,2013-03-01
2013,3,18,21,44.0,13.0,700.0,0.0,2013-03-01
2013,3,18,22,42.0,8.0,800.0,0.0,2013-03-01
2013,3,18,23,42.0,8.0,800.0,0.0,2013-03-01
2013,3,19,0,13.0,7.0,700.0,0.0,2013-03-01
2013,3,19,1,9.0,8.0,700.0,0.0,2013-03-01
2013,3,19,2,11.0,11.0,800.0,0.0,2013-03-01
2013,3,19,3,15.0,12.0,800.0,0.0,2013-03-01
2013,3,19,4,41.0,9.0,700.0,0.0,2013-03-01
2013,3,19,5,14.0,8.0,700.0,0.0,2013-03-01
2013,3,19,6,34.0,6.0,600.0,0.0,2013-03-01
2013,3,19,7,17.0,4.0,600.0,0.0,2013-03-01
2013,3,19,8,38.0,6.0,800.0,0.0,2013-03-01
2013,3,19,9,26.0,6.0,900.0,0.0,2013-03-01
2013,3,19,10,39.0,6.0,900.0,0.0,2013-03-01
2013,3,19,11,3.0,7.0,1100.0,0.0,2013-03-01
2013,3,19,12,11.0,32.0,800.0,0.0,2013-03-01
2013,3,19,13,60.0,6.0,800.0,0.0,2013-03-01
2013,3,19,14,64.0,3.0,800.0,0.0,2013-03-01
2013,3,19,15,60.0,3.0,800.0,0.0,2013-03-01
2013,3,19,16,67.0,3.0,900.0,0.0,2013-03-01
2013,3,19,17,64.0,3.0,700.0,0.6,2013-03-01
2013,3,19,18,52.0,3.0,800.0,0.8,2013-03-01
2013,3,19,19,40.0,3.0,800.0,1.4,2013-03-01
2013,3,19,20,45.0,3.0,1100.0,1.4,2013-03-01
2013,3,19,21,54.0,3.0,1200.0,2.4,2013-03-01
2013,3,19,22,49.0,3.0,1399.0,1.1,2013-03-01
2013,3,19,23,49.0,3.0,1200.0,0.7,2013-03-01
2013,3,20,0,64.0,3.0,700.0,1.0,2013-03-01
2013,3,20,1,55.0,3.0,800.0,1.4,2013-03-01
2013,3,20,2,44.0,3.0,1000.0,0.4,2013-03-01
2013,3,20,3,40.0,6.0,1100.0,0.5,2013-03-01
2013,3,20,4,40.0,6.0,1200.0,0.0,2013-03-01
2013,3,20,5,44.0,8.0,1000.0,0.0,2013-03-01
2013,3,20,6,24.0,3.0,500.0,0.0,2013-03-01
2013,3,20,7,20.0,3.0,800.0,0.0,2013-03-01
2013,3,20,8,22.0,3.0,900.0,0.0,2013-03-01
2013,3,20,9,76.0,8.0,1700.0,0.0,2013-03-01
2013,3,20,10,51.0,10.0,1700.0,0.0,2013-03-01
2013,3,20,11,72.0,17.0,1399.0,0.0,2013-03-01
2013,3,20,12,74.0,18.0,1100.0,0.0,2013-03-01
2013,3,20,13,54.0,16.0,800.0,0.0,2013-03-01
2013,3,20,14,51.0,9.0,700.0,0.0,2013-03-01
2013,3,20,15,50.0,7.0,600.0,0.0,2013-03-01
2013,3,20,16,48.0,15.0,700.0,0.0,2013-03-01
2013,3,20,17,52.0,12.0,700.0,0.0,2013-03-01
2013,3,20,18,78.0,10.0,800.0,0.0,2013-03-01
2013,3,20,19,82.0,7.0,900.0,0.0,2013-03-01
2013,3,20,20,95.0,5.0,1000.0,0.0,2013-03-01
2013,3,20,21,104.0,8.0,1000.0,0.0,2013-03-01
2013,3,20,22,108.0,6.0,1200.0,0.0,2013-03-01
2013,3,20,23,116.0,6.0,1200.0,0.0,2013-03-01
2013,3,21,0,122.0,6.0,1100.0,0.0,2013-03-01
2013,3,21,1,120.0,7.0,1200.0,0.0,2013-03-01
2013,3,21,2,116.0,7.0,1000.0,0.0,2013-03-01
2013,3,21,3,117.0,12.0,850.0,0.0,2013-03-01
2013,3,21,4,124.0,18.0,700.0,0.0,2013-03-01
2013,3,21,5,120.0,22.0,1100.0,0.0,2013-03-01
2013,3,21,6,102.0,20.0,1100.0,0.0,2013-03-01
2013,3,21,7,116.0,18.0,1800.0,0.0,2013-03-01
2013,3,21,8,120.0,16.0,2000.0,0.0,2013-03-01
2013,3,21,9,125.0,16.0,1899.0,0.0,2013-03-01
2013,3,21,10,134.0,17.0,1800.0,0.0,2013-03-01
2013,3,21,11,142.0,23.0,1399.0,0.0,2013-03-01
2013,3,21,12,133.0,29.0,1300.0,0.0,2013-03-01
2013,3,21,13,168.0,31.0,1399.0,0.0,2013-03-01
2013,3,21,14,156.0,32.0,1600.0,0.0,2013-03-01
2013,3,21,15,181.0,29.0,1600.0,0.0,2013-03-01
2013,3,21,16,181.0,30.0,1600.0,0.0,2013-03-01
2013,3,21,17,183.0,29.0,1700.0,0.0,2013-03-01
2013,3,21,18,188.0,24.0,1899.0,0.0,2013-03-01
2013,3,21,19,190.0,19.0,1800.0,0.0,2013-03-01
2013,3,21,20,182.0,18.0,1600.0,0.0,2013-03-01
2013,3,21,21,184.0,16.0,1600.0,0.0,2013-03-01
2013,3,21,22,182.0,17.0,1600.0,0.0,2013-03-01
2013,3,21,23,184.0,16.0,1899.0,0.0,2013-03-01
2013,3,22,0,159.0,21.0,1399.0,0.0,2013-03-01
2013,3,22,1,143.0,17.0,1300.0,0.0,2013-03-01
2013,3,22,2,130.0,21.0,1200.0,0.0,2013-03-01
2013,3,22,3,114.0,34.0,1300.0,0.0,2013-03-01
2013,3,22,4,152.0,23.0,900.0,0.0,2013-03-01
2013,3,22,5,3.0,6.0,500.0,0.0,2013-03-01
2013,3,22,6,3.0,4.0,600.0,0.0,2013-03-01
2013,3,22,7,6.0,6.0,800.0,0.0,2013-03-01
2013,3,22,8,11.0,7.0,900.0,0.0,2013-03-01
2013,3,22,9,126.0,20.0,900.0,0.0,2013-03-01
2013,3,22,10,121.0,20.0,700.0,0.0,2013-03-01
2013,3,22,11,117.0,20.0,1000.0,0.0,2013-03-01
2013,3,22,12,54.0,32.0,1100.0,0.0,2013-03-01
2013,3,22,13,81.0,31.0,1300.0,0.0,2013-03-01
2013,3,22,14,117.0,29.0,1300.0,0.0,2013-03-01
2013,3,22,15,87.0,22.0,1000.0,0.0,2013-03-01
2013,3,22,16,73.0,22.0,900.0,0.0,2013-03-01
2013,3,22,17,75.0,25.0,1000.0,0.0,2013-03-01
2013,3,22,18,79.0,28.0,1000.0,0.0,2013-03-01
2013,3,22,19,86.0,26.0,1100.0,0.0,2013-03-01
2013,3,22,20,67.0,17.0,1000.0,0.0,2013-03-01
2013,3,22,21,64.0,14.0,900.0,0.0,2013-03-01
2013,3,22,22,63.0,11.0,900.0,0.0,2013-03-01
2013,3,22,23,53.0,11.0,900.0,0.0,2013-03-01
2013,3,23,0,53.0,12.0,900.0,0.0,2013-03-01
2013,3,23,1,67.0,14.0,1300.0,0.0,2013-03-01
2013,3,23,2,59.0,17.0,1000.0,0.0,2013-03-01
2013,3,23,3,62.0,17.0,1200.0,0.0,2013-03-01
2013,3,23,4,67.0,16.0,1500.0,0.0,2013-03-01
2013,3,23,5,68.0,17.0,1399.0,0.0,2013-03-01
2013,3,23,6,73.0,31.0,1100.0,0.0,2013-03-01
2013,3,23,7,78.0,49.0,1100.0,0.0,2013-03-01
2013,3,23,8,66.0,31.0,1500.0,0.0,2013-03-01
2013,3,23,9,68.0,29.0,1399.0,0.0,2013-03-01
2013,3,23,10,65.0,45.0,1100.0,0.0,2013-03-01
2013,3,23,11,65.0,40.0,1500.0,0.0,2013-03-01
2013,3,23,12,100.0,39.0,1899.0,0.0,2013-03-01
2013,3,23,13,99.0,40.0,1600.0,0.0,2013-03-01
2013,3,23,14,89.0,44.0,1500.0,0.0,2013-03-01
2013,3,23,15,90.0,38.0,1500.0,0.0,2013-03-01
2013,3,23,16,56.0,17.0,800.0,0.0,2013-03-01
2013,3,23,17,19.0,4.0,400.0,0.0,2013-03-01
2013,3,23,18,14.0,3.0,400.0,0.0,2013-03-01
2013,3,23,19,9.0,3.0,300.0,0.0,2013-03-01
2013,3,23,20,6.0,3.0,400.0,0.0,2013-03-01
2013,3,23,21,11.0,3.0,400.0,0.0,2013-03-01
2013,3,23,22,12.0,3.0,400.0,0.0,2013-03-01
2013,3,23,23,9.0,3.0,400.0,0.0,2013-03-01
2013,3,24,0,5.0,3.0,400.0,0.0,2013-03-01
2013,3,24,1,4.0,3.0,400.0,0.0,2013-03-01
2013,3,24,2,8.0,3.0,400.0,0.0,2013-03-01
2013,3,24,3,6.0,6.0,400.0,0.0,2013-03-01
2013,3,24,4,3.0,6.0,400.0,0.0,2013-03-01
2013,3,24,5,3.0,7.0,400.0,0.0,2013-03-01
2013,3,24,6,3.0,5.0,400.0,0.0,2013-03-01
2013,3,24,7,5.0,3.0,400.0,0.0,2013-03-01
2013,3,24,8,7.0,5.0,500.0,0.0,2013-03-01
2013,3,24,9,4.0,6.0,500.0,0.0,2013-03-01
2013,3,24,10,8.0,10.0,500.0,0.0,2013-03-01
2013,3,24,11,3.0,9.0,500.0,0.0,2013-03-01
2013,3,24,12,3.0,8.0,400.0,0.0,2013-03-01
2013,3,24,13,8.0,5.0,400.0,0.0,2013-03-01
2013,3,24,14,12.0,4.0,400.0,0.0,2013-03-01
2013,3,24,15,20.0,6.0,400.0,0.0,2013-03-01
2013,3,24,16,28.0,6.0,400.0,0.0,2013-03-01
2013,3,24,17,29.0,7.0,500.0,0.0,2013-03-01
2013,3,24,18,34.0,8.0,500.0,0.0,2013-03-01
2013,3,24,19,44.0,13.0,620.0,0.0,2013-03-01
2013,3,24,20,50.0,18.0,740.0,0.0,2013-03-01
2013,3,24,21,65.0,28.0,860.0,0.0,2013-03-01
2013,3,24,22,65.0,28.0,980.0,0.0,2013-03-01
2013,3,24,23,89.0,31.0,1100.0,0.0,2013-03-01
2013,3,25,0,80.0,31.0,1105.8823529411766,0.0,2013-03-01
2013,3,25,1,85.0,28.0,1111.764705882353,0.0,2013-03-01
2013,3,25,2,98.0,29.0,1117.6470588235295,0.0,2013-03-01
2013,3,25,3,157.0,27.132,1123.5294117647059,0.0,2013-03-01
2013,3,25,4,100.0,28.0,1129.4117647058824,0.0,2013-03-01
2013,3,25,5,76.0,23.0,1135.2941176470588,0.0,2013-03-01
2013,3,25,6,76.0,19.0,1141.1764705882354,0.0,2013-03-01
2013,3,25,7,75.0,18.0,1147.0588235294117,0.0,2013-03-01
2013,3,25,8,80.0,30.0,1152.9411764705883,0.0,2013-03-01
2013,3,25,9,93.0,52.0,1158.8235294117646,0.0,2013-03-01
2013,3,25,10,101.0,72.0,1164.7058823529412,0.0,2013-03-01
2013,3,25,11,103.0,67.0,1170.5882352941176,0.0,2013-03-01
2013,3,25,12,109.0,64.0,1176.4705882352941,0.0,2013-03-01
2013,3,25,13,109.0,48.0,1182.3529411764705,0.0,2013-03-01
2013,3,25,14,122.0,46.0,1188.235294117647,0.0,2013-03-01
2013,3,25,15,121.0,44.0,1194.1176470588234,0.0,2013-03-01
2013,3,25,16,114.0,43.0,1200.0,0.0,2013-03-01
2013,3,25,17,114.0,43.0,1200.0,0.0,2013-03-01
2013,3,25,18,113.0,39.0,1200.0,0.0,2013-03-01
2013,3,25,19,131.0,52.0,1300.0,0.0,2013-03-01
2013,3,25,20,128.0,47.0,1399.0,0.0,2013-03-01
2013,3,25,21,113.0,54.0,1200.0,0.0,2013-03-01
2013,3,25,22,123.0,55.0,1399.0,0.0,2013-03-01
2013,3,25,23,128.0,55.0,1399.0,0.0,2013-03-01
2013,3,26,0,133.0,65.0,1399.0,0.0,2013-03-01
2013,3,26,1,126.0,39.0,1399.0,0.0,2013-03-01
2013,3,26,2,122.0,39.0,1399.0,0.0,2013-03-01
2013,3,26,3,128.0,27.0,2100.0,0.0,2013-03-01
2013,3,26,4,130.0,23.0,2100.0,0.0,2013-03-01
2013,3,26,5,116.0,19.0,2000.0,0.0,2013-03-01
2013,3,26,6,112.0,19.0,2000.0,0.0,2013-03-01
2013,3,26,7,123.0,26.0,1899.0,0.0,2013-03-01
2013,3,26,8,132.0,30.0,2799.0,0.0,2013-03-01
2013,3,26,9,172.0,47.0,2299.0,0.0,2013-03-01
2013,3,26,10,186.0,54.0,2299.0,0.0,2013-03-01
2013,3,26,11,213.0,55.0,2000.0,0.0,2013-03-01
2013,3,26,12,204.0,56.0,1500.0,0.0,2013-03-01
2013,3,26,13,215.0,63.0,1700.0,0.0,2013-03-01
2013,3,26,14,214.0,75.0,1399.0,0.0,2013-03-01
2013,3,26,15,213.0,85.0,1500.0,0.0,2013-03-01
2013,3,26,16,217.0,84.0,1700.0,0.0,2013-03-01
2013,3,26,17,204.0,102.0,1700.0,0.0,2013-03-01
2013,3,26,18,207.0,115.0,2100.0,0.0,2013-03-01
2013,3,26,19,207.0,115.0,2499.5,0.0,2013-03-01
2013,3,26,20,242.0,113.0,2899.0,0.0,2013-03-01
2013,3,26,21,240.0,90.0,3000.0,0.0,2013-03-01
2013,3,26,22,242.0,80.0,3000.0,0.0,2013-03-01
2013,3,26,23,245.0,63.0,3299.0,0.0,2013-03-01
2013,3,27,0,246.0,54.0,3299.0,0.0,2013-03-01
2013,3,27,1,240.0,35.0,1899.0,0.0,2013-03-01
2013,3,27,2,151.0,29.0,1700.0,0.0,2013-03-01
2013,3,27,3,146.0,25.0,1600.0,0.0,2013-03-01
2013,3,27,4,181.0,27.0,2200.0,0.0,2013-03-01
2013,3,27,5,215.0,26.0,2500.0,0.0,2013-03-01
2013,3,27,6,214.0,25.0,2700.0,0.0,2013-03-01
2013,3,27,7,226.0,21.0,3500.0,0.0,2013-03-01
2013,3,27,8,181.0,20.0,2299.0,0.0,2013-03-01
2013,3,27,9,161.0,20.0,1500.0,0.0,2013-03-01
2013,3,27,10,186.0,24.0,1600.0,0.0,2013-03-01
2013,3,27,11,176.0,41.0,1600.0,0.0,2013-03-01
2013,3,27,12,84.0,27.0,800.0,0.0,2013-03-01
2013,3,27,13,18.0,7.0,300.0,0.0,2013-03-01
2013,3,27,14,18.0,7.0,300.0,0.0,2013-03-01
2013,3,27,15,13.0,4.0,300.0,0.0,2013-03-01
2013,3,27,16,12.0,3.0,300.0,0.0,2013-03-01
2013,3,27,17,9.0,3.0,300.0,0.0,2013-03-01
2013,3,27,18,10.0,3.0,300.0,0.0,2013-03-01
2013,3,27,19,8.0,3.0,400.0,0.0,2013-03-01
2013,3,27,20,10.0,3.0,400.0,0.0,2013-03-01
2013,3,27,21,8.0,3.0,300.0,0.0,2013-03-01
2013,3,27,22,11.0,3.0,300.0,0.0,2013-03-01
2013,3,27,23,11.0,3.0,400.0,0.0,2013-03-01
2013,3,28,0,10.0,3.0,300.0,0.0,2013-03-01
2013,3,28,1,10.0,4.0,300.0,0.0,2013-03-01
2013,3,28,2,10.0,8.0,400.0,0.0,2013-03-01
2013,3,28,3,8.0,3.0,300.0,0.0,2013-03-01
2013,3,28,4,8.0,4.0,300.0,0.0,2013-03-01
2013,3,28,5,9.0,6.0,300.0,0.0,2013-03-01
2013,3,28,6,8.0,4.0,400.0,0.0,2013-03-01
2013,3,28,7,8.0,8.0,500.0,0.0,2013-03-01
2013,3,28,8,7.0,7.0,700.0,0.0,2013-03-01
2013,3,28,9,7.0,7.0,500.0,0.0,2013-03-01
2013,3,28,10,10.0,9.0,600.0,0.0,2013-03-01
2013,3,28,11,18.0,7.0,500.0,0.0,2013-03-01
2013,3,28,12,17.0,7.0,500.0,0.0,2013-03-01
2013,3,28,13,14.0,8.0,400.0,0.0,2013-03-01
2013,3,28,14,13.0,8.0,400.0,0.0,2013-03-01
2013,3,28,15,12.0,8.0,400.0,0.0,2013-03-01
2013,3,28,16,14.0,10.0,400.0,0.0,2013-03-01
2013,3,28,17,10.0,7.0,400.0,0.0,2013-03-01
2013,3,28,18,10.0,7.0,600.0,0.0,2013-03-01
2013,3,28,19,89.0,18.0,1000.0,0.0,2013-03-01
2013,3,28,20,103.0,22.0,1200.0,0.0,2013-03-01
2013,3,28,21,105.0,23.0,1200.0,0.0,2013-03-01
2013,3,28,22,102.0,22.0,1300.0,0.0,2013-03-01
2013,3,28,23,114.0,22.0,1600.0,0.0,2013-03-01
2013,3,29,0,87.0,23.0,1500.0,0.0,2013-03-01
2013,3,29,1,56.0,14.0,1399.0,0.0,2013-03-01
2013,3,29,2,58.0,15.0,1000.0,0.0,2013-03-01
2013,3,29,3,44.0,15.0,900.0,0.0,2013-03-01
2013,3,29,4,37.0,15.0,800.0,0.0,2013-03-01
2013,3,29,5,37.0,15.0,1000.0,0.0,2013-03-01
2013,3,29,6,26.0,12.0,1200.0,0.0,2013-03-01
2013,3,29,7,69.0,21.0,1300.0,0.0,2013-03-01
2013,3,29,8,64.0,27.0,1300.0,0.0,2013-03-01
2013,3,29,9,68.0,35.0,1600.0,0.0,2013-03-01
2013,3,29,10,69.0,35.0,1749.5,0.0,2013-03-01
2013,3,29,11,64.0,44.0,1899.0,0.0,2013-03-01
2013,3,29,12,61.0,38.0,1800.0,0.0,2013-03-01
2013,3,29,13,71.0,37.0,1600.0,0.0,2013-03-01
2013,3,29,14,86.0,42.0,1800.0,0.0,2013-03-01
2013,3,29,15,106.0,42.0,1899.0,0.0,2013-03-01
2013,3,29,16,90.0,32.0,1399.0,0.0,2013-03-01
2013,3,29,17,69.0,27.0,800.0,0.0,2013-03-01
2013,3,29,18,67.0,26.0,1000.0,0.0,2013-03-01
2013,3,29,19,84.0,32.0,1200.0,0.0,2013-03-01
2013,3,29,20,94.0,38.0,1399.0,0.0,2013-03-01
2013,3,29,21,70.0,37.0,1100.0,0.0,2013-03-01
2013,3,29,22,60.0,37.0,1100.0,0.0,2013-03-01
2013,3,29,23,54.0,40.0,1000.0,0.0,2013-03-01
2013,3,30,0,54.0,40.0,1200.0,0.0,2013-03-01
2013,3,30,1,46.0,46.0,900.0,0.0,2013-03-01
2013,3,30,2,49.0,38.0,800.0,0.0,2013-03-01
2013,3,30,3,49.0,40.0,1100.0,0.0,2013-03-01
2013,3,30,4,60.0,44.0,2000.0,0.0,2013-03-01
2013,3,30,5,26.0,53.0,2100.0,0.0,2013-03-01
2013,3,30,6,38.0,71.0,2399.0,0.0,2013-03-01
2013,3,30,7,33.0,68.0,2399.0,0.0,2013-03-01
2013,3,30,8,31.0,70.0,2399.0,0.0,2013-03-01
2013,3,30,9,35.0,77.0,2399.0,0.0,2013-03-01
2013,3,30,10,38.0,81.0,2399.0,0.0,2013-03-01
2013,3,30,11,38.0,81.0,2399.0,0.0,2013-03-01
2013,3,30,12,43.0,74.0,2299.0,0.0,2013-03-01
2013,3,30,13,50.0,68.0,2100.0,0.0,2013-03-01
2013,3,30,14,98.0,63.0,1800.0,0.0,2013-03-01
2013,3,30,15,98.0,63.0,1700.0,0.0,2013-03-01
2013,3,30,16,101.0,47.0,1300.0,0.0,2013-03-01
2013,3,30,17,90.0,35.0,800.0,0.0,2013-03-01
2013,3,30,18,86.0,30.0,700.0,0.0,2013-03-01
2013,3,30,19,86.0,24.0,800.0,0.0,2013-03-01
2013,3,30,20,99.0,21.0,800.0,0.0,2013-03-01
2013,3,30,21,99.0,21.0,800.0,0.0,2013-03-01
2013,3,30,22,102.0,17.0,900.0,0.0,2013-03-01
2013,3,30,23,108.0,15.0,1000.0,0.0,2013-03-01
2013,3,31,0,104.0,17.0,1100.0,0.0,2013-03-01
2013,3,31,1,112.0,20.0,1300.0,0.0,2013-03-01
2013,3,31,2,114.0,21.0,1399.0,0.0,2013-03-01
2013,3,31,3,117.0,22.0,1500.0,0.0,2013-03-01
2013,3,31,4,124.0,22.0,1500.0,0.0,2013-03-01
2013,3,31,5,132.0,21.0,1500.0,0.0,2013-03-01
2013,3,31,6,127.0,20.0,1399.0,0.0,2013-03-01
2013,3,31,7,136.0,19.0,1399.0,0.0,2013-03-01
2013,3,31,8,136.0,19.0,1300.0,0.0,2013-03-01
2013,3,31,9,153.0,16.0,1300.0,0.0,2013-03-01
2013,3,31,10,153.0,16.0,1300.0,0.0,2013-03-01
2013,3,31,11,175.0,18.0,1500.0,0.0,2013-03-01
2013,3,31,12,200.0,21.0,1500.0,0.0,2013-03-01
2013,3,31,13,190.0,20.0,1600.0,0.0,2013-03-01
2013,3,31,14,204.0,17.0,1600.0,0.0,2013-03-01
2013,3,31,15,213.0,14.0,1500.0,0.0,2013-03-01
2013,3,31,16,211.0,15.0,1399.0,0.0,2013-03-01
2013,3,31,17,212.0,19.0,1399.0,0.0,2013-03-01
2013,3,31,18,212.0,19.0,1600.0,0.0,2013-03-01
2013,3,31,19,220.0,16.0,1700.0,0.0,2013-03-01
2013,3,31,20,223.0,18.0,1700.0,0.0,2013-03-01
2013,3,31,21,228.0,17.0,1899.0,0.0,2013-03-01
2013,3,31,22,231.0,21.0,1899.0,0.0,2013-03-01
2013,3,31,23,226.0,36.0,2100.0,0.0,2013-03-01
2013,4,1,0,227.0,50.0,2399.0,0.0,2013-04-01
2013,4,1,1,232.0,63.0,2700.0,0.0,2013-04-01
2013,4,1,2,232.0,64.0,2700.0,0.0,2013-04-01
2013,4,1,3,238.0,65.0,2700.0,0.0,2013-04-01
2013,4,1,4,238.0,65.0,2600.0,0.0,2013-04-01
2013,4,1,5,233.0,40.0,2700.0,0.0,2013-04-01
2013,4,1,6,233.0,40.0,3100.0,0.0,2013-04-01
2013,4,1,7,226.0,33.0,3200.0,0.0,2013-04-01
2013,4,1,8,39.0,21.0,800.0,0.0,2013-04-01
2013,4,1,9,12.0,17.0,300.0,0.0,2013-04-01
2013,4,1,10,18.0,17.0,300.0,0.0,2013-04-01
2013,4,1,11,16.0,11.0,400.0,0.0,2013-04-01
2013,4,1,12,23.0,11.0,500.0,0.0,2013-04-01
2013,4,1,13,40.0,12.0,500.0,0.0,2013-04-01
2013,4,1,14,27.0,8.0,500.0,0.0,2013-04-01
2013,4,1,15,28.0,7.0,500.0,0.0,2013-04-01
2013,4,1,16,28.0,7.0,500.0,0.0,2013-04-01
2013,4,1,17,24.0,7.0,500.0,0.0,2013-04-01
2013,4,1,18,20.0,5.0,600.0,0.0,2013-04-01
2013,4,1,19,24.0,4.0,600.0,0.0,2013-04-01
2013,4,1,20,25.0,3.0,500.0,0.0,2013-04-01
2013,4,1,21,32.0,4.0,700.0,0.0,2013-04-01
2013,4,1,22,18.0,4.0,600.0,0.0,2013-04-01
2013,4,1,23,18.0,4.0,500.0,0.0,2013-04-01
2013,4,2,0,12.0,3.0,400.0,0.0,2013-04-01
2013,4,2,1,15.0,3.0,600.0,0.0,2013-04-01
2013,4,2,2,20.0,4.0,600.0,0.0,2013-04-01
2013,4,2,3,20.0,12.0,650.0,0.0,2013-04-01
2013,4,2,4,41.0,11.0,700.0,0.0,2013-04-01
2013,4,2,5,70.0,18.0,1399.0,0.0,2013-04-01
2013,4,2,6,86.0,23.0,1800.0,0.0,2013-04-01
2013,4,2,7,46.0,20.0,1399.0,0.0,2013-04-01
2013,4,2,8,37.0,28.0,1300.0,0.0,2013-04-01
2013,4,2,9,37.0,28.0,1500.0,0.0,2013-04-01
2013,4,2,10,149.0,51.0,1699.5,0.0,2013-04-01
2013,4,2,11,161.0,60.0,1899.0,0.0,2013-04-01
2013,4,2,12,139.0,47.0,1600.0,0.0,2013-04-01
2013,4,2,13,134.0,38.0,1500.0,0.0,2013-04-01
2013,4,2,14,144.0,39.0,1500.0,0.0,2013-04-01
2013,4,2,15,130.0,38.0,1200.0,0.0,2013-04-01
2013,4,2,16,124.0,48.0,1300.0,0.0,2013-04-01
2013,4,2,17,140.0,60.0,1600.0,0.0,2013-04-01
2013,4,2,18,130.0,61.0,1399.0,0.0,2013-04-01
2013,4,2,19,110.0,53.0,1200.0,0.0,2013-04-01
2013,4,2,20,114.0,62.0,1100.0,0.0,2013-04-01
2013,4,2,21,114.0,62.0,1100.0,0.0,2013-04-01
2013,4,2,22,126.0,75.0,1300.0,0.0,2013-04-01
2013,4,2,23,138.0,52.0,1500.0,0.0,2013-04-01
2013,4,3,0,138.0,52.0,1899.0,0.0,2013-04-01
2013,4,3,1,146.0,36.0,2299.0,0.0,2013-04-01
2013,4,3,2,146.0,36.0,1899.0,0.0,2013-04-01
2013,4,3,3,145.0,30.0,2000.0,0.0,2013-04-01
2013,4,3,4,145.0,30.0,2299.0,0.0,2013-04-01
2013,4,3,5,136.0,23.0,2500.0,0.0,2013-04-01
2013,4,3,6,135.0,26.0,2399.0,0.0,2013-04-01
2013,4,3,7,138.0,30.0,2200.0,0.0,2013-04-01
2013,4,3,8,142.0,43.0,1700.0,0.0,2013-04-01
2013,4,3,9,141.0,42.0,1600.0,0.0,2013-04-01
2013,4,3,10,135.0,43.0,1899.0,0.0,2013-04-01
2013,4,3,11,135.0,43.0,1300.0,0.0,2013-04-01
2013,4,3,12,114.0,31.0,1100.0,0.0,2013-04-01
2013,4,3,13,145.0,45.0,1300.0,0.0,2013-04-01
2013,4,3,14,168.0,54.0,1700.0,0.0,2013-04-01
2013,4,3,15,203.0,88.0,3200.0,0.0,2013-04-01
2013,4,3,16,178.0,74.0,2399.0,0.0,2013-04-01
2013,4,3,17,113.0,46.0,1300.0,0.0,2013-04-01
2013,4,3,18,113.0,46.0,1000.0,0.0,2013-04-01
2013,4,3,19,57.0,17.0,900.0,0.0,2013-04-01
2013,4,3,20,46.0,12.0,800.0,0.0,2013-04-01
2013,4,3,21,47.0,12.0,700.0,0.0,2013-04-01
2013,4,3,22,47.0,12.0,700.0,0.0,2013-04-01
2013,4,3,23,38.0,11.0,700.0,0.0,2013-04-01
2013,4,4,0,38.0,11.0,700.0,0.0,2013-04-01
2013,4,4,1,37.0,17.0,800.0,0.0,2013-04-01
2013,4,4,2,33.0,16.0,700.0,0.0,2013-04-01
2013,4,4,3,28.0,22.0,800.0,0.0,2013-04-01
2013,4,4,4,27.0,29.0,1000.0,0.0,2013-04-01
2013,4,4,5,27.0,29.0,900.0,0.0,2013-04-01
2013,4,4,6,33.0,25.0,900.0,0.0,2013-04-01
2013,4,4,7,33.0,29.0,1300.0,0.0,2013-04-01
2013,4,4,8,39.0,39.0,1500.0,0.0,2013-04-01
2013,4,4,9,48.0,58.0,1800.0,0.0,2013-04-01
2013,4,4,10,61.0,75.0,2100.0,0.0,2013-04-01
2013,4,4,11,60.0,78.0,2200.0,0.0,2013-04-01
2013,4,4,12,65.0,78.0,2200.0,0.0,2013-04-01
2013,4,4,13,65.0,78.0,2299.0,0.0,2013-04-01
2013,4,4,14,80.0,81.0,2700.0,0.0,2013-04-01
2013,4,4,15,78.0,73.0,2600.0,0.1,2013-04-01
2013,4,4,16,73.0,38.0,2299.0,0.9,2013-04-01
2013,4,4,17,76.0,21.0,2399.0,0.7,2013-04-01
2013,4,4,18,76.0,21.0,2500.0,1.2,2013-04-01
2013,4,4,19,84.0,16.0,2600.0,2.2,2013-04-01
2013,4,4,20,86.0,16.0,2700.0,0.9,2013-04-01
2013,4,4,21,86.0,16.0,2600.0,0.1,2013-04-01
2013,4,4,22,84.0,18.0,2399.0,0.4,2013-04-01
2013,4,4,23,89.0,17.0,2100.0,1.0,2013-04-01
2013,4,5,0,89.0,17.0,1899.0,0.5,2013-04-01
2013,4,5,1,90.0,16.0,1899.0,0.2,2013-04-01
2013,4,5,2,88.0,14.0,1800.0,0.2,2013-04-01
2013,4,5,3,88.0,14.0,1800.0,0.8,2013-04-01
2013,4,5,4,112.0,13.0,1899.0,0.3,2013-04-01
2013,4,5,5,110.0,11.0,1899.0,0.0,2013-04-01
2013,4,5,6,110.0,11.0,2100.0,0.0,2013-04-01
2013,4,5,7,105.0,11.0,2100.0,0.0,2013-04-01
2013,4,5,8,91.0,12.0,2200.0,0.0,2013-04-01
2013,4,5,9,102.0,14.0,2200.0,0.0,2013-04-01
2013,4,5,10,102.0,14.0,2100.0,0.0,2013-04-01
